TOW,Sat1,Sat_filt1,Sat2,Sat_filt2,Sat3,Sat_filt3,Sat4,Sat_filt4,Sat5,Sat_filt5,Sat6,Sat_filt6,Sat7,Sat_filt7,Sat8,Sat_filt8,Sat9,Sat_filt9,Sat10,Sat_filt10,Sat11,Sat_filt11,Sat12,Sat_filt12,Sat13,Sat_filt13,Sat14,Sat_filt14,Sat15,Sat_filt15,Sat16,Sat_filt16,Sat17,Sat_filt17,Sat18,Sat_filt18,Sat19,Sat_filt19,Sat20,Sat_filt20,Sat21,Sat_filt21,Sat22,Sat_filt22,Sat23,Sat_filt23,Sat24,Sat_filt24,Sat25,Sat_filt25,Sat26,Sat_filt26,Sat27,Sat_filt27,Sat28,Sat_filt28,Sat29,Sat_filt29,Sat30,Sat_filt30,Sat31,Sat_filt31,Sat32,Sat_filt32
567974,0,0,0,0,0,0,0,0,3.21755,3.23098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26857,6.37413,0,0,0,0,0,0,0,0,5.05468,5.12948,0,0,-21.9065,-19.9372,0,0,-10.8696,-11.0621,0.477733,0.868062,0,0,0,0,8.50473,8.90946,0,0,6.25286,6.48726,0,0
567975,0,0,0,0,0,0,0,0,3.54341,3.32163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21201,6.70832,0,0,0,0,0,0,0,0,4.95888,5.15741,0,0,-20.8243,-20.2797,0,0,-12.1616,-11.0591,0.494974,0.848671,0,0,0,0,8.73555,8.89528,0,0,6.04104,6.40754,0,0
567976,0,0,0,0,0,0,0,0,4.20656,3.41146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0649,7.20195,0,0,0,0,0,0,0,0,5.3789,5.16758,0,0,-22.5025,-20.4087,0,0,-13.3276,-11.4252,1.04353,0.854908,0,0,0,0,8.89088,8.87588,0,0,6.24539,6.32218,0,0
567977,0,0,0,0,0,0,0,0,5.02378,3.59951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88538,7.14438,0,0,0,0,0,0,0,0,5.53821,5.22064,0,0,-22.5176,-20.8394,0,0,-10.8166,-11.2798,1.34686,0.919505,0,0,0,0,9.24118,8.93632,0,0,6.29874,6.29878,0,0
567978,0,0,0,0,0,0,0,0,5.16184,3.7933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11313,7.45176,0,0,0,0,0,0,0,0,5.54588,5.24854,0,0,-22.4706,-21.3188,0,0,-11.674,-11.3014,1.06037,0.92905,0,0,0,0,9.16261,8.94223,0,0,6.10076,6.25533,0,0
567979,0,0,0,0,0,0,0,0,4.45058,3.94048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8209,7.88329,0,0,0,0,0,0,0,0,4.70828,5.24431,0,0,-24.7303,-21.9132,0,0,-9.08998,-11.1274,0.328007,0.901008,0,0,0,0,8.38032,8.91804,0,0,5.13228,6.1534,0,0
567980,0,0,0,0,0,0,0,0,5.57736,4.15928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60685,7.60093,0,0,0,0,0,0,0,0,5.78255,5.29826,0,0,-19.8389,-21.8517,0,0,-12.0339,-11.2152,1.17403,0.897775,0,0,0,0,9.61653,8.98893,0,0,6.11551,6.12169,0,0
567981,0,0,0,0,0,0,0,0,4.08799,4.26691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62169,7.24207,0,0,0,0,0,0,0,0,5.29173,5.34627,0,0,-21.9877,-21.9419,0,0,-8.41709,-10.9449,0.784591,0.904099,0,0,0,0,8.90567,9.02446,0,0,5.7131,6.10303,0,0
567982,0,0,0,0,0,0,0,0,7.40255,4.63194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81684,5.46724,0,0,-24.1754,-22.2724,0,0,-9.87521,-10.9323,2.35682,1.01285,0,0,0,0,10.2475,9.10002,0,0,7.22684,6.16584,0,0
567983,0,0,0,0,0,0,0,0,6.15222,4.88238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69793,7.44439,0,0,0,0,0,0,0,0,6.15435,5.52303,0,0,-22.3691,-22.3323,0,0,-16.0747,-11.434,1.58247,1.06494,0,0,0,0,9.5084,9.11934,0,0,6.34845,6.1475,0,0
567984,0,0,0,0,0,0,0,0,5.51775,5.1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32699,7.05024,0,0,0,0,0,0,0,0,6.4608,5.66364,0,0,-21.2998,-22.2716,0,0,-13.5286,-11.6999,1.61809,1.17897,0,0,0,0,9.60046,9.22891,0,0,6.30426,6.15264,0,0
567985,0,0,0,0,0,0,0,0,4.26085,5.18415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33819,6.76285,0,0,0,0,0,0,0,0,5.17165,5.68492,0,0,-18.8204,-22.0712,0,0,-12.2002,-11.7038,0.946186,1.22409,0,0,0,0,8.86659,9.24202,0,0,5.43713,6.09225,0,0
567986,0,0,0,0,0,0,0,0,4.27923,5.19142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95115,6.35148,0,0,0,0,0,0,0,0,5.30145,5.67717,0,0,-19.4549,-21.7665,0,0,-11.4483,-11.5159,1.11547,1.23129,0,0,0,0,9.03,9.25593,0,0,5.22597,5.9903,0,0
567987,0,0,0,0,0,0,0,0,5.59469,5.24851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78102,6.24105,0,0,0,0,0,0,0,0,5.4062,5.66397,0,0,-19.4473,-21.4594,0,0,-11.2511,-11.5593,0.926257,1.18923,0,0,0,0,8.71648,9.20346,0,0,5.27375,5.8878,0,0
567988,0,0,0,0,0,0,0,0,3.91013,5.12334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95379,6.32511,0,0,0,0,0,0,0,0,4.85333,5.59472,0,0,-21.3844,-21.3508,0,0,-8.92563,-11.2845,0.374198,1.12061,0,0,0,0,8.30555,9.11775,0,0,4.91301,5.76903,0,0
567989,0,0,0,0,0,0,0,0,3.24345,5.00262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52723,5.79575,0,0,0,0,0,0,0,0,4.58953,5.58284,0,0,-21.7021,-21.048,0,0,-5.1655,-10.892,0.440879,1.1319,0,0,0,0,8.11568,9.09129,0,0,4.95079,5.75088,0,0
567990,0,0,0,0,0,0,0,0,3.61649,4.80654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07521,6.34258,0,0,0,0,0,0,0,0,4.81112,5.4857,0,0,-23.9384,-21.4579,0,0,-7.24314,-10.413,0.415224,1.05602,0,0,0,0,8.27338,8.95698,0,0,4.99009,5.63834,0,0
567991,0,0,0,0,0,0,0,0,4.35304,4.83304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79899,6.26031,0,0,0,0,0,0,0,0,5.92382,5.54891,0,0,-24.5466,-21.7138,0,0,-7.28414,-10.2997,1.40097,1.11766,0,0,0,0,9.32395,8.99881,0,0,6.02993,5.67002,0,0
567992,0,0,0,0,0,0,0,0,3.64701,4.45749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92244,6.33729,0,0,0,0,0,0,0,0,5.24904,5.39213,0,0,-23.4132,-21.6376,0,0,-5.41935,-9.85407,0.754415,0.957416,0,0,0,0,8.79818,8.85387,0,0,5.46147,5.49348,0,0
567993,0,0,0,0,0,0,0,0,4.44313,4.28658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9323,5.76073,0,0,0,0,0,0,0,0,5.7664,5.35333,0,0,-20.8742,-21.4881,0,0,-9.06954,-9.15355,1.28071,0.92724,0,0,0,0,9.43139,8.84617,0,0,6.08983,5.46762,0,0
567994,0,0,0,0,0,0,0,0,3.3735,4.07215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00059,5.82809,0,0,0,0,0,0,0,0,4.87584,5.19484,0,0,-20.5069,-21.4088,0,0,-7.92158,-8.59285,0.275074,0.792938,0,0,0,0,8.51878,8.738,0,0,5.38471,5.37567,0,0
567995,0,0,0,0,0,0,0,0,3.27815,3.97388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42602,5.53687,0,0,0,0,0,0,0,0,5.06838,5.18451,0,0,-20.7626,-21.6031,0,0,-6.08067,-7.9809,0.717149,0.770034,0,0,0,0,8.55136,8.70648,0,0,5.80222,5.41218,0,0
567996,0,0,0,0,0,0,0,0,3.72956,3.91892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75189,5.61695,0,0,0,0,0,0,0,0,5.60239,5.2146,0,0,-23.6044,-22.018,0,0,-9.13962,-7.75003,1.13241,0.771728,0,0,0,0,8.96199,8.69967,0,0,6.56581,5.54616,0,0
567997,0,0,0,0,0,0,0,0,3.38406,3.69785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42227,5.98107,0,0,0,0,0,0,0,0,5.02951,5.17693,0,0,-24.3732,-22.5106,0,0,-7.30883,-7.3558,0.4564,0.724742,0,0,0,0,8.3372,8.66175,0,0,6.05259,5.62405,0,0
567998,0,0,0,0,0,0,0,0,4.14372,3.72121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05864,5.89156,0,0,0,0,0,0,0,0,5.70553,5.26216,0,0,-27.5885,-23.131,0,0,-7.06238,-7.16947,1.32412,0.819735,0,0,0,0,9.38177,8.76937,0,0,7.03714,5.83646,0,0
567999,0,0,0,0,0,0,0,0,5.38907,3.93578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84422,5.62326,0,0,0,0,0,0,0,0,7.01098,5.5043,0,0,-30.9383,-24.0546,0,0,-5.9136,-7.24428,2.66239,1.04189,0,0,0,0,10.6735,9.02515,0,0,8.27174,6.16855,0,0
568000,0,0,0,0,0,0,0,0,4.61164,4.03529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38241,5.55398,0,0,0,0,0,0,0,0,6.50719,5.67391,0,0,-27.8219,-24.443,0,0,-10.908,-7.61077,1.82317,1.18268,0,0,0,0,9.77368,9.17518,0,0,7.63184,6.43273,0,0
568001,0,0,0,0,0,0,0,0,3.51283,3.95127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86675,5.96075,0,0,0,0,0,0,0,0,5.61636,5.64316,0,0,-28.0552,-24.7938,0,0,-6.76799,-7.55916,1.24076,1.16666,0,0,0,0,8.62805,9.10559,0,0,6.95839,6.52558,0,0
568002,0,0,0,0,0,0,0,0,3.30106,3.91667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0776,6.47627,0,0,0,0,0,0,0,0,5.33754,5.65201,0,0,-26.5906,-25.1116,0,0,-7.88558,-7.80578,0.8672,1.17794,0,0,0,0,8.20069,9.04584,0,0,6.69202,6.64863,0,0
568003,0,0,0,0,0,0,0,0,3.86292,3.85865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69082,7.05212,0,0,0,0,0,0,0,0,5.34789,5.61016,0,0,-27.0316,-25.7273,0,0,-7.56864,-7.65569,1.00787,1.15066,0,0,0,0,8.55269,8.95797,0,0,7.13807,6.75345,0,0
568004,0,0,0,0,0,0,0,0,3.71514,3.89282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34128,7.18619,0,0,0,0,0,0,0,0,5.62997,5.68557,0,0,-25.6963,-26.2463,0,0,-8.10316,-7.67385,1.08694,1.23184,0,0,0,0,8.96858,9.00295,0,0,7.05759,6.92074,0,0
568005,0,0,0,0,0,0,0,0,3.35069,3.90007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52344,7.79594,0,0,0,0,0,0,0,0,5.76936,5.75567,0,0,-24.7442,-26.6444,0,0,-10.1479,-8.08057,0.934272,1.25355,0,0,0,0,8.65,9.01281,0,0,6.66431,7.00695,0,0
568006,0,0,0,0,0,0,0,0,3.49812,3.87693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60188,7.98094,0,0,0,0,0,0,0,0,5.62208,5.75764,0,0,-25.8548,-26.8695,0,0,-8.158,-7.98241,1.06903,1.24722,0,0,0,0,8.49998,8.96661,0,0,6.72167,7.02254,0,0
568007,0,0,0,0,0,0,0,0,3.23257,3.86178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3405,8.07276,0,0,0,0,0,0,0,0,5.20561,5.77525,0,0,-25.381,-26.9702,0,0,-8.18877,-8.0704,0.915372,1.29311,0,0,0,0,8.25678,8.95857,0,0,6.6189,7.07917,0,0
568008,0,0,0,0,0,0,0,0,3.26077,3.77348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00161,8.06706,0,0,0,0,0,0,0,0,5.36628,5.74133,0,0,-22.4765,-26.459,0,0,-9.00995,-8.26516,1.11024,1.27173,0,0,0,0,8.59221,8.87961,0,0,6.15531,6.99099,0,0
568009,0,0,0,0,0,0,0,0,2.60988,3.49556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31322,8.51396,0,0,0,0,0,0,0,0,5.09635,5.54986,0,0,-21.3599,-25.5012,0,0,-8.34865,-8.50867,0.890209,1.09451,0,0,0,0,8.07971,8.62024,0,0,5.71915,6.73573,0,0
568010,0,0,0,0,0,0,0,0,2.20041,3.25444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53133,8.42885,0,0,0,0,0,0,0,0,4.65323,5.36447,0,0,-18.1093,-24.5299,0,0,-9.47243,-8.3651,0.268375,0.939027,0,0,0,0,7.46527,8.3894,0,0,5.46309,6.51885,0,0
568011,0,0,0,0,0,0,0,0,2.88305,3.19146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58711,8.20088,0,0,0,0,0,0,0,0,5.55071,5.3579,0,0,-22.6233,-23.9867,0,0,-8.52917,-8.54122,1.28206,0.943157,0,0,0,0,8.4372,8.37031,0,0,6.41233,6.46424,0,0
568012,0,0,0,0,0,0,0,0,2.78626,3.13998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56489,7.94961,0,0,0,0,0,0,0,0,5.84749,5.4089,0,0,-24.8375,-23.8114,0,0,-8.36762,-8.58943,1.36175,0.992612,0,0,0,0,8.74003,8.42424,0,0,6.90471,6.48551,0,0
568013,0,0,0,0,0,0,0,0,3.22755,3.07644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36053,7.61658,0,0,0,0,0,0,0,0,6.09324,5.48343,0,0,-25.5634,-23.6646,0,0,-7.9844,-8.631,1.92963,1.08479,0,0,0,0,9.30736,8.49971,0,0,7.6295,6.53466,0,0
568014,0,0,0,0,0,0,0,0,2.78471,2.9834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41651,7.6241,0,0,0,0,0,0,0,0,5.63359,5.48379,0,0,-24.3734,-23.5323,0,0,-8.6272,-8.68341,1.10984,1.08708,0,0,0,0,8.96129,8.49898,0,0,7.0947,6.53837,0,0
568015,0,0,0,0,0,0,0,0,2.0249,2.85082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84343,7.4561,0,0,0,0,0,0,0,0,4.54707,5.36157,0,0,-22.271,-23.285,0,0,-6.34356,-8.30297,0.027907,0.996441,0,0,0,0,8.09442,8.44343,0,0,6.07683,6.47962,0,0
568016,0,0,0,0,0,0,0,0,2.98978,2.79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76203,6.97212,0,0,0,0,0,0,0,0,5.39888,5.33924,0,0,-21.2978,-22.8293,0,0,-6.76992,-8.16417,0.760437,0.965582,0,0,0,0,8.71354,8.46478,0,0,6.44304,6.45176,0,0
568017,0,0,0,0,0,0,0,0,2.89168,2.7659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46017,6.48408,0,0,0,0,0,0,0,0,5.43625,5.36231,0,0,-18.4131,-22.1325,0,0,-9.97171,-8.34246,0.938576,0.967903,0,0,0,0,8.24037,8.46314,0,0,6.41777,6.43164,0,0
568018,0,0,0,0,0,0,0,0,3.38403,2.77822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28784,6.71271,0,0,0,0,0,0,0,0,5.75418,5.4011,0,0,-21.282,-22.0131,0,0,-14.0512,-8.84659,1.34323,0.991202,0,0,0,0,8.78201,8.48212,0,0,6.7819,6.4943,0,0
568019,0,0,0,0,0,0,0,0,3.78188,2.89542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98533,6.67992,0,0,0,0,0,0,0,0,5.66777,5.45824,0,0,-23.0159,-22.1787,0,0,-10.2703,-9.03875,1.4291,1.04509,0,0,0,0,8.78102,8.55225,0,0,6.64108,6.58649,0,0
568020,0,0,0,0,0,0,0,0,3.8584,3.06122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65631,6.69242,0,0,0,0,0,0,0,0,5.64818,5.55774,0,0,-22.3759,-22.6053,0,0,-10.5823,-9.14974,1.24854,1.14311,0,0,0,0,8.39444,8.64517,0,0,6.15236,6.65542,0,0
568021,0,0,0,0,0,0,0,0,4.48174,3.22109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93388,6.72709,0,0,0,0,0,0,0,0,6.00516,5.60318,0,0,-21.4256,-22.4856,0,0,-13.0372,-9.60054,1.66973,1.18187,0,0,0,0,8.97902,8.69935,0,0,6.39328,6.65352,0,0
568022,0,0,0,0,0,0,0,0,4.0334,3.34581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8185,6.85245,0,0,0,0,0,0,0,0,4.8061,5.49904,0,0,-21.1203,-22.1138,0,0,-10.9472,-9.85849,0.794955,1.12519,0,0,0,0,8.00884,8.62623,0,0,5.6057,6.52362,0,0
568023,0,0,0,0,0,0,0,0,5.22251,3.5453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70239,7.28664,0,0,0,0,0,0,0,0,5.94678,5.4844,0,0,-23.3229,-21.8898,0,0,-15.6331,-10.6234,2.0663,1.13886,0,0,0,0,9.24005,8.6195,0,0,6.77797,6.43846,0,0
568024,0,0,0,0,0,0,0,0,5.29631,3.79646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51865,7.19685,0,0,0,0,0,0,0,0,5.80191,5.50123,0,0,-22.4797,-21.7004,0,0,-12.9211,-11.0528,2.10278,1.23816,0,0,0,0,8.83795,8.60717,0,0,6.8432,6.41331,0,0
568025,0,0,0,0,0,0,0,0,5.76426,4.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59445,7.27196,0,0,0,0,0,0,0,0,5.88095,5.63462,0,0,-23.0146,-21.7748,0,0,-15.0523,-11.9236,2.09976,1.44534,0,0,0,0,8.90529,8.68825,0,0,6.82221,6.48785,0,0
568026,0,0,0,0,0,0,0,0,5.63168,4.43459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1887,7.91462,0,0,0,0,0,0,0,0,5.39865,5.63459,0,0,-23.5139,-21.9964,0,0,-14.7153,-12.7182,1.90021,1.55932,0,0,0,0,8.62189,8.67909,0,0,6.48813,6.49236,0,0
568027,0,0,0,0,0,0,0,0,5.6184,4.70726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6344,8.03204,0,0,0,0,0,0,0,0,5.17954,5.60892,0,0,-24.5493,-22.61,0,0,-8.25854,-12.5469,1.52594,1.61805,0,0,0,0,8.63777,8.71883,0,0,6.21176,6.47176,0,0
568028,0,0,0,0,0,0,0,0,4.71231,4.84009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2999,8.23325,0,0,0,0,0,0,0,0,4.07191,5.4407,0,0,-25.8065,-23.0625,0,0,-7.75759,-11.9175,0.488375,1.53257,0,0,0,0,7.76631,8.61726,0,0,5.22529,6.3161,0,0
568029,0,0,0,0,0,0,0,0,5.07724,4.96963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.00211,8.43493,0,0,0,0,0,0,0,0,4.449,5.31882,0,0,-26.2736,-23.3882,0,0,-6.72098,-11.5626,0.811741,1.47083,0,0,0,0,8.03173,8.54233,0,0,5.62273,6.21426,0,0
568030,0,0,0,0,0,0,0,0,5.87559,5.17134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0808,8.07738,0,0,0,0,0,0,0,0,5.543,5.3083,0,0,-26.9975,-23.8504,0,0,-6.37024,-11.1414,1.86785,1.53276,0,0,0,0,9.22461,8.62535,0,0,6.77584,6.27661,0,0
568031,0,0,0,0,0,0,0,0,4.98279,5.22145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1422,8.89821,0,0,0,0,0,0,0,0,4.49647,5.15743,0,0,-26.6476,-24.3726,0,0,-12.5992,-11.0976,0.97375,1.46317,0,0,0,0,8.10358,8.5378,0,0,5.54796,6.19208,0,0
568032,0,0,0,0,0,0,0,0,4.03044,5.22115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6292,9.37928,0,0,0,0,0,0,0,0,4.1625,5.09307,0,0,-26.4193,-24.9025,0,0,-9.01331,-10.9042,0.842951,1.46797,0,0,0,0,7.80093,8.51701,0,0,4.96666,6.12817,0,0
568033,0,0,0,0,0,0,0,0,6.35336,5.33424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41011,5.1394,0,0,-30.8305,-25.6532,0,0,-2.46876,-9.58773,2.92567,1.5539,0,0,0,0,10.081,8.6011,0,0,7.52915,6.20329,0,0
568034,0,0,0,0,0,0,0,0,5.66609,5.37122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93106,5.15232,0,0,-31.1593,-26.5212,0,0,0.609397,-8.23469,2.50699,1.59432,0,0,0,0,9.4958,8.66689,0,0,6.94995,6.21397,0,0
568035,0,0,0,0,0,0,0,0,5.92993,5.38778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16313,5.18054,0,0,-32.5884,-27.4786,0,0,0.762189,-6.65323,2.71059,1.65541,0,0,0,0,9.58794,8.73515,0,0,7.43464,6.27521,0,0
568036,0,0,0,0,0,0,0,0,5.48959,5.37357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25377,5.26605,0,0,-32.5502,-28.3822,0,0,0.871398,-5.09456,2.71881,1.73727,0,0,0,0,9.81889,8.85485,0,0,7.39773,6.36617,0,0
568037,0,0,0,0,0,0,0,0,3.77634,5.18937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86723,9.70256,0,0,0,0,0,0,0,0,4.65703,5.2138,0,0,-35.0336,-29.4306,0,0,1.20589,-4.14812,1.50922,1.73559,0,0,0,0,8.57291,8.84836,0,0,6.44496,6.38949,0,0
568038,0,0,0,0,0,0,0,0,2.30532,4.94867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.114,10.584,0,0,0,0,0,0,0,0,3.09747,5.11635,0,0,-39.2913,-30.7791,0,0,1.43108,-3.22925,0.282891,1.71505,0,0,0,0,6.80671,8.7524,0,0,5.25385,6.39235,0,0
568039,0,0,0,0,0,0,0,0,2.43254,4.6842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7112,11.6549,0,0,0,0,0,0,0,0,3.17539,4.98899,0,0,-38.837,-32.0355,0,0,0.564614,-2.50069,0.430718,1.67694,0,0,0,0,6.74881,8.62411,0,0,5.7737,6.40744,0,0
568040,0,0,0,0,0,0,0,0,3.62577,4.45922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2129,12.9681,0,0,0,0,0,0,0,0,3.83507,4.8182,0,0,-36.4714,-32.9829,0,0,-2.83315,-2.14698,0.931886,1.58335,0,0,0,0,7.34344,8.436,0,0,6.35544,6.3654,0,0
568041,0,0,0,0,0,0,0,0,4.80745,4.44168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76024,12.1299,0,0,0,0,0,0,0,0,5.29027,4.89758,0,0,-32.5741,-33.5755,0,0,-2.33617,-1.12068,2.20957,1.70693,0,0,0,0,8.49028,8.47467,0,0,7.35243,6.54585,0,0
568042,0,0,0,0,0,0,0,0,6.10863,4.6495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45053,5.12638,0,0,-32.8074,-34.2143,0,0,-0.745046,-0.293856,3.17332,1.93997,0,0,0,0,9.41293,8.63587,0,0,8.40709,6.88989,0,0
568043,0,0,0,0,0,0,0,0,5.76485,4.59065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9702,5.08239,0,0,-30.9787,-34.2291,0,0,-1.01087,-0.148067,2.75668,1.92307,0,0,0,0,9.39394,8.56716,0,0,8.10394,6.94737,0,0
568044,0,0,0,0,0,0,0,0,4.21336,4.44538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55507,5.14479,0,0,-28.7447,-33.9877,0,0,-4.16223,-0.62523,3.49096,2.02146,0,0,0,0,10.2317,8.64075,0,0,8.41584,7.09396,0,0
568045,0,0,0,0,0,0,0,0,4.42071,4.29446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46012,5.17449,0,0,-29.6303,-33.6919,0,0,-4.33582,-1.13503,3.66605,2.11701,0,0,0,0,10.6348,8.74544,0,0,8.78439,7.22893,0,0
568046,0,0,0,0,0,0,0,0,6.0379,4.34929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75518,5.12463,0,0,-30.2152,-33.4584,0,0,-2.54378,-1.47655,2.65375,2.1105,0,0,0,0,10.0449,8.76804,0,0,8.26724,7.31589,0,0
568047,0,0,0,0,0,0,0,0,3.50081,4.32173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8911,5.24804,0,0,-27.4084,-32.6958,0,0,-3.33813,-1.93095,2.81235,2.24082,0,0,0,0,10.2968,8.94043,0,0,8.24545,7.49594,0,0
