Hour,Minute,Second,Latitude_deg,Latitude_min,Longitude_deg,Longitude_min,Status,SVs_Used,HDOP,Altitude_mamsl,Geoid_Sep,Age_of_DGNSS_Corr,DGNSS_Ref_Station
14,04,02.00,47,02.62910,008,16.80714,2,07,1.09,634.5,47.3,0.0,0199
14,04,03.00,47,02.62911,008,16.80715,2,07,1.09,634.6,47.3,0.0,0199
14,04,04.00,47,02.62912,008,16.80716,2,07,1.09,634.6,47.3,0.0,0199
14,04,05.00,47,02.62913,008,16.80717,2,07,1.09,634.7,47.3,0.0,0199
14,04,06.00,47,02.62914,008,16.80718,2,07,1.09,634.8,47.3,0.0,0199
14,04,07.00,47,02.62916,008,16.80719,2,08,1.09,634.8,47.3,0.0,0199
14,04,08.00,47,02.62917,008,16.80719,2,08,1.00,634.9,47.3,0.0,0199
14,04,09.00,47,02.62918,008,16.80720,2,08,1.00,635.0,47.3,0.0,0199
14,04,10.00,47,02.62919,008,16.80720,2,08,1.00,635.0,47.3,0.0,0199
14,04,11.00,47,02.62920,008,16.80721,2,08,1.00,635.1,47.3,0.0,0199
14,04,12.00,47,02.62921,008,16.80721,2,08,1.00,635.1,47.3,0.0,0199
14,04,13.00,47,02.62922,008,16.80721,2,08,1.00,635.2,47.3,0.0,0199
14,04,14.00,47,02.62923,008,16.80720,2,08,1.00,635.2,47.3,0.0,0199
14,04,15.00,47,02.62924,008,16.80720,2,08,1.00,635.3,47.3,0.0,0199
14,04,16.00,47,02.62924,008,16.80719,2,08,1.00,635.3,47.3,0.0,0199
14,04,17.00,47,02.62925,008,16.80719,2,08,1.00,635.3,47.3,0.0,0199
14,04,18.00,47,02.62925,008,16.80719,2,08,1.00,635.4,47.3,0.0,0199
14,04,19.00,47,02.62925,008,16.80718,2,08,1.00,635.4,47.3,0.0,0199
14,04,20.00,47,02.62926,008,16.80717,2,08,1.09,635.4,47.3,0.0,0199
14,04,21.00,47,02.62926,008,16.80716,2,08,1.09,635.4,47.3,0.0,0199
14,04,22.00,47,02.62926,008,16.80715,2,08,1.09,635.4,47.3,0.0,0199
14,04,23.00,47,02.62926,008,16.80714,2,08,1.09,635.4,47.3,0.0,0199
14,04,24.00,47,02.62926,008,16.80713,2,08,1.09,635.4,47.3,0.0,0199
14,04,25.00,47,02.62927,008,16.80712,2,08,1.09,635.4,47.3,0.0,0199
14,04,26.00,47,02.62927,008,16.80712,2,08,1.09,635.4,47.3,0.0,0199
14,04,27.00,47,02.62928,008,16.80711,2,08,1.09,635.4,47.3,0.0,0199
14,04,28.00,47,02.62928,008,16.80711,2,08,1.09,635.4,47.3,0.0,0199
14,04,29.00,47,02.62930,008,16.80710,2,08,1.00,635.4,47.3,0.0,0199
14,04,30.00,47,02.62932,008,16.80710,2,08,1.00,635.5,47.3,0.0,0199
14,04,31.00,47,02.62934,008,16.80711,2,08,1.00,635.6,47.3,0.0,0199
14,04,32.00,47,02.62936,008,16.80711,2,08,1.00,635.6,47.3,0.0,0199
14,04,33.00,47,02.62939,008,16.80711,2,08,1.00,635.7,47.3,0.0,0199
14,04,34.00,47,02.62941,008,16.80711,2,08,1.00,635.8,47.3,0.0,0199
14,04,35.00,47,02.62944,008,16.80712,2,08,1.00,635.9,47.3,0.0,0199
14,04,36.00,47,02.62946,008,16.80712,2,08,1.00,636.0,47.3,0.0,0199
14,04,37.00,47,02.62949,008,16.80713,2,08,1.00,636.0,47.3,0.0,0199
14,04,38.00,47,02.62952,008,16.80713,2,08,1.00,636.1,47.3,0.0,0199
14,04,39.00,47,02.62954,008,16.80714,2,08,1.00,636.2,47.3,0.0,0199
14,04,40.00,47,02.62958,008,16.80715,2,08,1.00,636.4,47.3,0.0,0199
14,04,41.00,47,02.62961,008,16.80717,2,08,1.00,636.5,47.3,0.0,0199
14,04,42.00,47,02.62965,008,16.80718,2,08,1.00,636.6,47.3,0.0,0199
14,04,43.00,47,02.62969,008,16.80720,2,08,1.00,636.8,47.3,0.0,0199
14,04,44.00,47,02.62973,008,16.80722,2,08,1.00,636.9,47.3,0.0,0199
14,04,45.00,47,02.62976,008,16.80723,2,08,1.00,637.1,47.3,0.0,0199
14,04,46.00,47,02.62979,008,16.80725,2,08,1.00,637.2,47.3,0.0,0199
14,04,47.00,47,02.62984,008,16.80726,2,08,1.00,637.4,47.3,0.0,0199
14,04,48.00,47,02.62987,008,16.80727,2,08,1.00,637.6,47.3,0.0,0199
14,04,49.00,47,02.62990,008,16.80728,2,08,1.00,637.7,47.3,0.0,0199
14,04,50.00,47,02.62992,008,16.80728,2,08,1.00,637.9,47.3,0.0,0199
14,04,51.00,47,02.62994,008,16.80729,2,08,1.00,638.0,47.3,0.0,0199
14,04,52.00,47,02.62997,008,16.80730,2,08,1.00,638.1,47.3,0.0,0199
14,04,53.00,47,02.62999,008,16.80731,2,08,1.00,638.3,47.3,0.0,0199
14,04,54.00,47,02.63001,008,16.80731,2,08,1.00,638.4,47.3,0.0,0199
14,04,55.00,47,02.63004,008,16.80731,2,08,1.00,638.6,47.3,0.0,0199
14,04,56.00,47,02.63006,008,16.80731,2,08,1.00,638.7,47.3,0.0,0199
14,04,57.00,47,02.63008,008,16.80732,2,08,1.00,638.8,47.3,0.0,0199
14,04,58.00,47,02.63010,008,16.80732,2,08,1.00,639.0,47.3,0.0,0199
14,04,59.00,47,02.63012,008,16.80733,2,08,1.00,639.1,47.3,0.0,0199
14,05,00.00,47,02.63015,008,16.80734,2,08,1.00,639.2,47.3,0.0,0199
14,05,01.00,47,02.63016,008,16.80735,2,08,1.00,639.4,47.3,0.0,0199
14,05,02.00,47,02.63018,008,16.80736,2,08,1.00,639.5,47.3,0.0,0199
14,05,03.00,47,02.63020,008,16.80737,2,08,1.00,639.6,47.3,0.0,0199
14,05,04.00,47,02.63021,008,16.80738,2,08,1.00,639.7,47.3,0.0,0199
14,05,05.00,47,02.63022,008,16.80738,2,08,1.00,639.8,47.3,0.0,0199
14,05,06.00,47,02.63023,008,16.80739,2,08,1.00,639.9,47.3,0.0,0199
14,05,07.00,47,02.63025,008,16.80740,2,08,1.00,640.0,47.3,0.0,0199
14,05,08.00,47,02.63026,008,16.80741,2,08,1.00,640.1,47.3,0.0,0199
14,05,09.00,47,02.63028,008,16.80743,2,08,1.00,640.2,47.3,0.0,0199
14,05,10.00,47,02.63029,008,16.80744,2,08,1.00,640.3,47.3,0.0,0199
14,05,11.00,47,02.63031,008,16.80745,2,08,1.00,640.4,47.3,0.0,0199
14,05,12.00,47,02.63032,008,16.80747,2,08,1.00,640.5,47.3,0.0,0199
14,05,13.00,47,02.63034,008,16.80748,2,08,1.00,640.6,47.3,0.0,0199
14,05,14.00,47,02.63036,008,16.80749,2,08,1.00,640.7,47.3,0.0,0199
14,05,15.00,47,02.63037,008,16.80750,2,08,1.00,640.8,47.3,0.0,0199
14,05,16.00,47,02.63039,008,16.80750,2,08,1.00,640.9,47.3,0.0,0199
14,05,17.00,47,02.63040,008,16.80751,2,08,1.00,641.0,47.3,0.0,0199
14,05,18.00,47,02.63042,008,16.80752,2,08,1.00,641.1,47.3,0.0,0199
14,05,19.00,47,02.63044,008,16.80753,2,08,1.00,641.2,47.3,0.0,0199
14,05,20.00,47,02.63045,008,16.80754,2,08,1.00,641.3,47.3,0.0,0199
14,05,21.00,47,02.63046,008,16.80755,2,08,1.00,641.5,47.3,0.0,0199
14,05,22.00,47,02.63048,008,16.80756,2,08,1.00,641.6,47.3,0.0,0199
14,05,23.00,47,02.63049,008,16.80758,2,08,1.00,641.7,47.3,0.0,0199
14,05,24.00,47,02.63051,008,16.80759,2,08,1.00,641.8,47.3,0.0,0199
14,05,25.00,47,02.63052,008,16.80760,2,08,1.00,641.9,47.3,0.0,0199
14,05,26.00,47,02.63054,008,16.80761,2,08,1.00,642.0,47.3,0.0,0199
14,05,27.00,47,02.63056,008,16.80763,2,08,1.00,642.1,47.3,0.0,0199
14,05,28.00,47,02.63058,008,16.80764,2,08,1.00,642.2,47.3,0.0,0199
14,05,29.00,47,02.63059,008,16.80766,2,08,1.00,642.3,47.3,0.0,0199
14,05,30.00,47,02.63060,008,16.80767,2,08,1.09,642.4,47.3,0.0,0199
14,05,31.00,47,02.63061,008,16.80769,2,08,1.09,642.4,47.3,0.0,0199
14,05,32.00,47,02.63062,008,16.80771,2,08,1.09,642.5,47.3,0.0,0199
14,05,33.00,47,02.63063,008,16.80773,2,08,1.09,642.6,47.3,0.0,0199
14,05,34.00,47,02.63064,008,16.80775,2,08,1.00,642.7,47.3,0.0,0199
14,05,35.00,47,02.63065,008,16.80777,2,08,1.00,642.7,47.3,0.0,0199
14,05,36.00,47,02.63066,008,16.80779,2,08,1.00,642.8,47.3,0.0,0199
14,05,37.00,47,02.63069,008,16.80784,2,08,1.00,643.0,47.3,0.0,0199
14,05,38.00,47,02.63068,008,16.80785,2,08,1.09,643.0,47.3,0.0,0199
14,05,39.00,47,02.63068,008,16.80787,2,08,1.09,643.1,47.3,0.0,0199
14,05,40.00,47,02.63068,008,16.80788,2,08,1.09,643.1,47.3,0.0,0199
14,05,41.00,47,02.63068,008,16.80790,2,08,1.09,643.2,47.3,0.0,0199
14,05,42.00,47,02.63068,008,16.80793,2,08,1.09,643.2,47.3,0.0,0199
14,05,43.00,47,02.63067,008,16.80793,2,08,1.09,643.3,47.3,0.0,0199
14,05,44.00,47,02.63066,008,16.80793,2,08,1.09,643.4,47.3,0.0,0199
14,05,45.00,47,02.63065,008,16.80795,2,08,1.09,643.4,47.3,0.0,0199
14,05,46.00,47,02.63064,008,16.80796,2,08,1.09,643.5,47.3,0.0,0199
14,05,47.00,47,02.63064,008,16.80796,2,08,1.09,643.6,47.3,0.0,0199
14,05,48.00,47,02.63063,008,16.80797,2,08,1.09,643.6,47.3,0.0,0199
14,05,49.00,47,02.63062,008,16.80798,2,08,1.09,643.7,47.3,0.0,0199
14,05,50.00,47,02.63062,008,16.80799,2,08,1.09,643.8,47.3,0.0,0199
14,05,51.00,47,02.63061,008,16.80801,2,08,1.09,643.9,47.3,0.0,0199
14,05,52.00,47,02.63061,008,16.80802,2,08,1.09,643.9,47.3,0.0,0199
14,05,53.00,47,02.63060,008,16.80803,2,08,1.09,644.0,47.3,0.0,0199
14,05,54.00,47,02.63060,008,16.80805,2,08,1.09,644.1,47.3,0.0,0199
14,05,55.00,47,02.63060,008,16.80806,2,08,1.09,644.1,47.3,0.0,0199
14,05,56.00,47,02.63059,008,16.80808,2,08,1.09,644.2,47.3,0.0,0199
14,05,57.00,47,02.63059,008,16.80809,2,08,1.09,644.3,47.3,0.0,0199
14,05,58.00,47,02.63059,008,16.80811,2,08,1.09,644.3,47.3,0.0,0199
14,05,59.00,47,02.63059,008,16.80813,2,08,1.09,644.4,47.3,0.0,0199
14,06,00.00,47,02.63060,008,16.80815,2,08,1.09,644.5,47.3,0.0,0199
14,06,01.00,47,02.63060,008,16.80817,2,08,1.09,644.5,47.3,0.0,0199
14,06,02.00,47,02.63061,008,16.80819,2,08,1.09,644.6,47.3,0.0,0199
14,06,03.00,47,02.63061,008,16.80821,2,08,1.09,644.6,47.3,0.0,0199
14,06,04.00,47,02.63063,008,16.80823,2,08,1.09,644.7,47.3,0.0,0199
14,06,05.00,47,02.63064,008,16.80826,2,08,1.09,644.7,47.3,0.0,0199
14,06,06.00,47,02.63065,008,16.80828,2,08,1.09,644.8,47.3,0.0,0199
14,06,07.00,47,02.63066,008,16.80830,2,08,1.09,644.8,47.3,0.0,0199
14,06,08.00,47,02.63067,008,16.80832,2,08,1.09,644.8,47.3,0.0,0199
14,06,09.00,47,02.63069,008,16.80833,2,08,1.09,644.8,47.3,0.0,0199
14,06,10.00,47,02.63070,008,16.80835,2,08,1.09,644.9,47.3,0.0,0199
14,06,11.00,47,02.63072,008,16.80837,2,08,1.09,644.9,47.3,0.0,0199
14,06,12.00,47,02.63073,008,16.80839,2,08,1.09,644.9,47.3,0.0,0199
14,06,13.00,47,02.63075,008,16.80842,2,08,1.09,644.9,47.3,0.0,0199
14,06,14.00,47,02.63076,008,16.80844,2,08,1.09,645.0,47.3,0.0,0199
14,06,15.00,47,02.63078,008,16.80847,2,08,1.09,645.0,47.3,0.0,0199
14,06,16.00,47,02.63079,008,16.80850,2,07,1.09,645.0,47.3,0.0,0199
14,06,17.00,47,02.63080,008,16.80853,2,07,1.09,645.1,47.3,0.0,0199
14,06,18.00,47,02.63081,008,16.80855,2,07,1.09,645.1,47.3,0.0,0199
14,06,19.00,47,02.63082,008,16.80858,2,07,1.09,645.2,47.3,0.0,0199
14,06,20.00,47,02.63083,008,16.80861,2,07,1.09,645.3,47.3,0.0,0199
14,06,21.00,47,02.63084,008,16.80863,2,07,1.09,645.3,47.3,0.0,0199
14,06,22.00,47,02.63084,008,16.80866,2,07,1.09,645.4,47.3,0.0,0199
14,06,23.00,47,02.63085,008,16.80868,2,07,1.09,645.5,47.3,0.0,0199
14,06,24.00,47,02.63085,008,16.80870,2,07,1.09,645.5,47.3,0.0,0199
14,06,25.00,47,02.63085,008,16.80872,2,07,1.09,645.6,47.3,0.0,0199
14,06,26.00,47,02.63085,008,16.80873,2,07,1.09,645.7,47.3,0.0,0199
14,06,27.00,47,02.63085,008,16.80875,2,07,1.09,645.8,47.3,0.0,0199
14,06,28.00,47,02.63084,008,16.80876,2,07,1.09,645.9,47.3,0.0,0199
14,06,29.00,47,02.63084,008,16.80878,2,07,1.09,646.0,47.3,0.0,0199
14,06,30.00,47,02.63083,008,16.80880,2,07,1.09,646.1,47.3,0.0,0199
14,06,31.00,47,02.63083,008,16.80882,2,07,1.09,646.2,47.3,0.0,0199
14,06,32.00,47,02.63082,008,16.80884,2,07,1.09,646.3,47.3,0.0,0199
14,06,33.00,47,02.63081,008,16.80887,2,07,1.09,646.4,47.3,0.0,0199
14,06,34.00,47,02.63080,008,16.80889,2,07,1.09,646.4,47.3,0.0,0199
14,06,35.00,47,02.63079,008,16.80891,2,07,1.09,646.5,47.3,0.0,0199
14,06,36.00,47,02.63078,008,16.80893,2,07,1.09,646.6,47.3,0.0,0199
14,06,37.00,47,02.63078,008,16.80895,2,07,1.09,646.7,47.3,0.0,0199
14,06,38.00,47,02.63077,008,16.80896,2,07,1.09,646.7,47.3,0.0,0199
14,06,39.00,47,02.63076,008,16.80897,2,07,1.09,646.8,47.3,0.0,0199
14,06,40.00,47,02.63075,008,16.80899,2,07,1.09,646.9,47.3,0.0,0199
14,06,41.00,47,02.63074,008,16.80900,2,07,1.09,646.9,47.3,0.0,0199
14,06,42.00,47,02.63073,008,16.80901,2,07,1.09,647.0,47.3,0.0,0199
14,06,43.00,47,02.63072,008,16.80902,2,07,1.09,647.0,47.3,0.0,0199
14,06,44.00,47,02.63071,008,16.80902,2,07,1.09,647.0,47.3,0.0,0199
14,06,45.00,47,02.63069,008,16.80902,2,07,1.09,647.0,47.3,0.0,0199
14,06,46.00,47,02.63067,008,16.80901,2,07,1.09,647.0,47.3,0.0,0199
14,06,47.00,47,02.63065,008,16.80901,2,07,1.09,647.1,47.3,0.0,0199
14,06,48.00,47,02.63063,008,16.80900,2,07,1.09,647.1,47.3,0.0,0199
14,06,49.00,47,02.63060,008,16.80898,2,07,1.09,647.0,47.3,0.0,0199
14,06,50.00,47,02.63058,008,16.80897,2,07,1.09,647.0,47.3,0.0,0199
14,06,51.00,47,02.63056,008,16.80896,2,07,1.09,647.0,47.3,0.0,0199
14,06,52.00,47,02.63055,008,16.80895,2,07,1.09,647.0,47.3,0.0,0199
14,06,53.00,47,02.63054,008,16.80895,2,07,1.09,647.0,47.3,0.0,0199
14,06,54.00,47,02.63052,008,16.80894,2,07,1.09,647.0,47.3,0.0,0199
14,06,55.00,47,02.63051,008,16.80893,2,07,1.09,647.0,47.3,0.0,0199
14,06,56.00,47,02.63050,008,16.80892,2,07,1.09,647.0,47.3,0.0,0199
14,06,57.00,47,02.63049,008,16.80890,2,07,1.09,646.9,47.3,0.0,0199
14,06,58.00,47,02.63048,008,16.80889,2,07,1.09,646.9,47.3,0.0,0199
14,06,59.00,47,02.63047,008,16.80887,2,07,1.09,646.9,47.3,0.0,0199
14,07,00.00,47,02.63046,008,16.80885,2,07,1.09,646.9,47.3,0.0,0199
14,07,01.00,47,02.63046,008,16.80884,2,07,1.09,646.8,47.3,0.0,0199
14,07,02.00,47,02.63045,008,16.80883,2,07,1.09,646.8,47.3,0.0,0199
14,07,03.00,47,02.63044,008,16.80883,2,07,1.09,646.9,47.3,0.0,0199
14,07,04.00,47,02.63043,008,16.80880,2,07,1.09,646.8,47.3,0.0,0199
14,07,05.00,47,02.63042,008,16.80877,2,07,1.09,646.8,47.3,0.0,0199
14,07,06.00,47,02.63041,008,16.80875,2,07,1.09,646.8,47.3,0.0,0199
14,07,07.00,47,02.63040,008,16.80873,2,07,1.09,646.7,47.3,0.0,0199
14,07,08.00,47,02.63039,008,16.80873,2,07,1.09,646.8,47.3,0.0,0199
14,07,09.00,47,02.63038,008,16.80871,2,07,1.09,646.8,47.3,0.0,0199
14,07,10.00,47,02.63037,008,16.80870,2,07,1.09,646.8,47.3,0.0,0199
14,07,11.00,47,02.63036,008,16.80868,2,07,1.09,646.8,47.3,0.0,0199
14,07,12.00,47,02.63035,008,16.80867,2,07,1.09,646.9,47.3,0.0,0199
14,07,13.00,47,02.63034,008,16.80866,2,07,1.09,646.9,47.3,0.0,0199
14,07,14.00,47,02.63033,008,16.80864,2,07,1.09,647.0,47.3,0.0,0199
14,07,15.00,47,02.63032,008,16.80863,2,07,1.09,647.0,47.3,0.0,0199
14,07,16.00,47,02.63031,008,16.80863,2,07,1.09,647.1,47.3,0.0,0199
14,07,17.00,47,02.63030,008,16.80862,2,07,1.09,647.1,47.3,0.0,0199
14,07,18.00,47,02.63029,008,16.80861,2,07,1.09,647.2,47.3,0.0,0199
14,07,19.00,47,02.63027,008,16.80859,2,07,1.09,647.2,47.3,0.0,0199
14,07,20.00,47,02.63027,008,16.80858,2,07,1.09,647.3,47.3,0.0,0199
14,07,21.00,47,02.63026,008,16.80856,2,07,1.09,647.3,47.3,0.0,0199
14,07,22.00,47,02.63025,008,16.80855,2,07,1.09,647.3,47.3,0.0,0199
14,07,23.00,47,02.63024,008,16.80853,2,07,1.09,647.4,47.3,0.0,0199
14,07,24.00,47,02.63023,008,16.80851,2,07,1.09,647.4,47.3,0.0,0199
14,07,25.00,47,02.63022,008,16.80850,2,07,1.09,647.4,47.3,0.0,0199
14,07,26.00,47,02.63021,008,16.80848,2,07,1.09,647.4,47.3,0.0,0199
14,07,27.00,47,02.63020,008,16.80847,2,07,1.09,647.5,47.3,0.0,0199
14,07,28.00,47,02.63019,008,16.80845,2,07,1.09,647.5,47.3,0.0,0199
14,07,29.00,47,02.63019,008,16.80844,2,07,1.09,647.6,47.3,0.0,0199
14,07,30.00,47,02.63018,008,16.80843,2,07,1.09,647.6,47.3,0.0,0199
14,07,31.00,47,02.63018,008,16.80842,2,07,1.09,647.6,47.3,0.0,0199
14,07,32.00,47,02.63017,008,16.80840,2,07,1.09,647.7,47.3,0.0,0199
14,07,33.00,47,02.63017,008,16.80838,2,07,1.09,647.7,47.3,0.0,0199
14,07,34.00,47,02.63017,008,16.80836,2,07,1.09,647.7,47.3,0.0,0199
14,07,35.00,47,02.63017,008,16.80834,2,07,1.09,647.7,47.3,0.0,0199
14,07,36.00,47,02.63018,008,16.80833,2,07,1.09,647.7,47.3,0.0,0199
14,07,37.00,47,02.63018,008,16.80832,2,07,1.09,647.7,47.3,0.0,0199
14,07,38.00,47,02.63019,008,16.80831,2,07,1.09,647.7,47.3,0.0,0199
14,07,39.00,47,02.63020,008,16.80830,2,07,1.09,647.7,47.3,0.0,0199
14,07,40.00,47,02.63021,008,16.80829,2,07,1.09,647.7,47.3,0.0,0199
14,07,41.00,47,02.63021,008,16.80828,2,07,1.09,647.7,47.3,0.0,0199
14,07,42.00,47,02.63023,008,16.80828,2,07,1.09,647.7,47.3,0.0,0199
14,07,43.00,47,02.63025,008,16.80829,2,07,1.09,647.7,47.3,0.0,0199
14,07,44.00,47,02.63027,008,16.80829,2,07,1.09,647.7,47.3,0.0,0199
14,07,45.00,47,02.63029,008,16.80828,2,07,1.09,647.7,47.3,0.0,0199
14,07,46.00,47,02.63031,008,16.80828,2,07,1.09,647.7,47.3,0.0,0199
14,07,47.00,47,02.63032,008,16.80827,2,07,1.09,647.7,47.3,0.0,0199
14,07,48.00,47,02.63034,008,16.80827,2,07,1.09,647.7,47.3,0.0,0199
14,07,49.00,47,02.63035,008,16.80827,2,07,1.09,647.8,47.3,0.0,0199
14,07,50.00,47,02.63036,008,16.80826,2,07,1.09,647.7,47.3,0.0,0199
14,07,51.00,47,02.63037,008,16.80825,2,07,1.09,647.7,47.3,0.0,0199
14,07,52.00,47,02.63039,008,16.80826,2,07,1.09,647.8,47.3,0.0,0199
14,07,53.00,47,02.63040,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,07,54.00,47,02.63041,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,07,55.00,47,02.63042,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,07,56.00,47,02.63044,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,07,57.00,47,02.63045,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,07,58.00,47,02.63046,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,07,59.00,47,02.63047,008,16.80825,2,07,1.09,647.8,47.3,0.0,0199
14,08,00.00,47,02.63048,008,16.80825,2,07,1.09,647.9,47.3,0.0,0199
14,08,01.00,47,02.63048,008,16.80825,2,07,1.09,647.9,47.3,0.0,0199
14,08,02.00,47,02.63049,008,16.80824,2,07,1.09,647.9,47.3,0.0,0199
14,08,03.00,47,02.63050,008,16.80824,2,07,1.09,647.9,47.3,0.0,0199
14,08,04.00,47,02.63051,008,16.80824,2,07,1.09,647.9,47.3,0.0,0199
14,08,05.00,47,02.63051,008,16.80824,2,07,1.09,647.9,47.3,0.0,0199
14,08,06.00,47,02.63052,008,16.80823,2,07,1.09,647.9,47.3,0.0,0199
14,08,07.00,47,02.63053,008,16.80823,2,07,1.09,647.9,47.3,0.0,0199
14,08,08.00,47,02.63054,008,16.80822,2,07,1.09,647.9,47.3,0.0,0199
14,08,09.00,47,02.63054,008,16.80822,2,07,1.09,648.0,47.3,0.0,0199
14,08,10.00,47,02.63055,008,16.80823,2,07,1.09,648.0,47.3,0.0,0199
14,08,11.00,47,02.63056,008,16.80823,2,07,1.09,648.0,47.3,0.0,0199
14,08,12.00,47,02.63057,008,16.80823,2,07,1.09,648.0,47.3,0.0,0199
14,08,13.00,47,02.63059,008,16.80824,2,07,1.09,648.0,47.3,0.0,0199
14,08,14.00,47,02.63060,008,16.80825,2,07,1.09,648.1,47.3,0.0,0199
14,08,15.00,47,02.63062,008,16.80826,2,07,1.09,648.1,47.3,0.0,0199
14,08,16.00,47,02.63063,008,16.80827,2,07,1.09,648.2,47.3,0.0,0199
14,08,17.00,47,02.63065,008,16.80829,2,07,1.09,648.2,47.3,0.0,0199
14,08,18.00,47,02.63066,008,16.80830,2,07,1.09,648.2,47.3,0.0,0199
14,08,19.00,47,02.63067,008,16.80832,2,07,1.09,648.3,47.3,0.0,0199
14,08,20.00,47,02.63069,008,16.80833,2,07,1.09,648.3,47.3,0.0,0199
14,08,21.00,47,02.63070,008,16.80835,2,07,1.09,648.4,47.3,0.0,0199
14,08,22.00,47,02.63072,008,16.80837,2,07,1.09,648.4,47.3,0.0,0199
14,08,23.00,47,02.63073,008,16.80838,2,07,1.09,648.4,47.3,0.0,0199
14,08,24.00,47,02.63075,008,16.80840,2,07,1.09,648.5,47.3,0.0,0199
14,08,25.00,47,02.63077,008,16.80842,2,07,1.09,648.5,47.3,0.0,0199
14,08,26.00,47,02.63079,008,16.80844,2,07,1.09,648.5,47.3,0.0,0199
14,08,27.00,47,02.63081,008,16.80846,2,07,1.09,648.6,47.3,0.0,0199
14,08,28.00,47,02.63082,008,16.80848,2,07,1.09,648.6,47.3,0.0,0199
14,08,29.00,47,02.63085,008,16.80851,2,07,1.09,648.6,47.3,0.0,0199
14,08,30.00,47,02.63087,008,16.80852,2,07,1.09,648.7,47.3,0.0,0199
14,08,31.00,47,02.63089,008,16.80854,2,07,1.09,648.7,47.3,0.0,0199
14,08,32.00,47,02.63091,008,16.80856,2,07,1.09,648.7,47.3,0.0,0199
14,08,33.00,47,02.63094,008,16.80858,2,07,1.09,648.8,47.3,0.0,0199
14,08,34.00,47,02.63096,008,16.80859,2,07,1.09,648.8,47.3,0.0,0199
14,08,35.00,47,02.63098,008,16.80860,2,07,1.09,648.8,47.3,0.0,0199
14,08,36.00,47,02.63100,008,16.80861,2,07,1.09,648.8,47.3,0.0,0199
14,08,37.00,47,02.63102,008,16.80863,2,07,1.09,648.8,47.3,0.0,0199
14,08,38.00,47,02.63104,008,16.80864,2,07,1.09,648.9,47.3,0.0,0199
14,08,39.00,47,02.63105,008,16.80866,2,07,1.09,648.9,47.3,0.0,0199
14,08,40.00,47,02.63107,008,16.80867,2,08,1.09,648.9,47.3,0.0,0199
14,08,41.00,47,02.63109,008,16.80870,2,08,1.09,648.9,47.3,0.0,0199
14,08,42.00,47,02.63111,008,16.80872,2,08,1.09,648.9,47.3,0.0,0199
14,08,43.00,47,02.63112,008,16.80874,2,08,1.09,649.0,47.3,0.0,0199
14,08,44.00,47,02.63114,008,16.80876,2,08,1.09,649.0,47.3,0.0,0199
14,08,45.00,47,02.63116,008,16.80878,2,08,1.01,649.0,47.3,0.0,0199
14,08,46.00,47,02.63118,008,16.80879,2,08,1.09,649.0,47.3,0.0,0199
14,08,47.00,47,02.63119,008,16.80880,2,07,1.09,649.0,47.3,0.0,0199
14,08,48.00,47,02.63120,008,16.80881,2,07,1.09,649.0,47.3,0.0,0199
14,08,49.00,47,02.63122,008,16.80881,2,07,1.09,649.0,47.3,0.0,0199
14,08,50.00,47,02.63123,008,16.80881,2,07,1.09,649.0,47.3,0.0,0199
14,08,51.00,47,02.63123,008,16.80881,2,07,1.09,649.0,47.3,0.0,0199
14,08,52.00,47,02.63124,008,16.80881,2,08,1.01,649.0,47.3,0.0,0199
14,08,53.00,47,02.63125,008,16.80882,2,08,1.01,649.0,47.3,0.0,0199
14,08,54.00,47,02.63125,008,16.80881,2,08,1.01,648.9,47.3,0.0,0199
14,08,55.00,47,02.63126,008,16.80881,2,08,1.01,648.9,47.3,0.0,0199
14,08,56.00,47,02.63126,008,16.80881,2,08,1.01,648.9,47.3,0.0,0199
14,08,57.00,47,02.63126,008,16.80881,2,08,1.01,648.9,47.3,0.0,0199
14,08,58.00,47,02.63127,008,16.80882,2,08,1.01,648.9,47.3,0.0,0199
14,08,59.00,47,02.63127,008,16.80882,2,08,1.01,648.9,47.3,0.0,0199
14,09,00.00,47,02.63128,008,16.80883,2,08,1.01,648.9,47.3,0.0,0199
14,09,01.00,47,02.63128,008,16.80884,2,08,1.01,648.9,47.3,0.0,0199
14,09,02.00,47,02.63129,008,16.80884,2,08,1.01,648.9,47.3,0.0,0199
14,09,03.00,47,02.63129,008,16.80885,2,08,1.01,648.9,47.3,0.0,0199
14,09,04.00,47,02.63129,008,16.80885,2,08,1.01,648.9,47.3,0.0,0199
14,09,05.00,47,02.63129,008,16.80886,2,08,1.01,648.9,47.3,0.0,0199
14,09,06.00,47,02.63129,008,16.80887,2,08,1.01,649.0,47.3,0.0,0199
14,09,07.00,47,02.63130,008,16.80888,2,08,1.01,649.0,47.3,0.0,0199
14,09,08.00,47,02.63130,008,16.80889,2,08,1.01,649.0,47.3,0.0,0199
14,09,09.00,47,02.63131,008,16.80890,2,08,1.01,649.0,47.3,0.0,0199
